81000,54196,28.8408281324,1,11.3022044337,10.900362384,537.687641666
82000,54847,28.9493647444,1,11.3144745262,10.9123027696,489.967345851
83000,55522,29.0696641427,1,11.3265958868,10.9245346176,510.262677452
84000,56168,29.1739125109,1,11.3385720778,10.9361024787,508.271580949
85000,56816,29.2784601154,1,11.3504065355,10.9475732552,516.003875954
86000,57507,29.404259383,1,11.3621025752,10.9596619585,461.254810273
87000,58200,29.5300133399,1,11.3736633976,10.9716406337,432.004629605
88000,58906,29.6612596566,1,11.3850920935,10.983698232,407.259131267
89000,59593,29.781880355,1,11.3963916487,10.9952933965,376.0
90000,60245,29.8841738971,1,11.4075649493,11.0061748604,363.989010823
91000,60954,30.0138426946,1,11.4186147855,11.0178747603,392.657611667
92000,61644,30.1331359472,1,11.429543856,11.0291311803,346.005780299
93000,62292,30.2311138089,1,11.4403547721,11.0395882856,354.992957677
94000,63011,30.3626793859,1,11.4510500613,11.0510645933,346.883265667
95000,63608,30.434775021,1,11.4616321706,11.0604945276,300.059994001
96000,64298,30.5507975223,1,11.4721034704,11.0712838055,302.105941683
97000,64968,30.6565127084,1,11.4824662575,11.08165012,332.487593754
98000,65627,30.756347517,1,11.4927227577,11.0917424756,316.764897045
99000,66260,30.843436262,1,11.5028751291,11.1013416759,353.479843838
100000,66929,30.9466993812,1,11.512925465,11.111387635,300.672579395
101000,67616,31.0575447072,1,11.5228757958,11.1215999204,357.994413364
102000,68345,31.1867725767,1,11.5327280923,11.1323236866,259.976922053
103000,69011,31.2864214814,1,11.5424842672,11.1420211912,284.0
104000,69666,31.3804840321,1,11.5521461781,11.1514676729,213.775583264
105000,70369,31.4954716899,1,11.5617156291,11.1615081043,164.012194669
106000,71040,31.5954060169,1,11.5711943731,11.1709983777,181.218100641
107000,71719,31.6982470372,1,11.5805841134,11.1805109845,226.318359839
108000,72388,31.7960325431,1,11.5898865061,11.1897958188,224.017856431
109000,73085,31.9054428596,1,11.5991031612,11.1993784263,174.642491966
110000,73756,32.0028336922,1,11.6082356448,11.2085176268,146.492320618
111000,74420,32.0966154391,1,11.6172854803,11.2174800019,192.60321908
112000,75086,32.1907094342,1,11.6262541503,11.2263894023,251.920622419
113000,75734,32.276584646,1,11.6351430977,11.2349824799,283.520722347
114000,76451,32.3912445246,1,11.6439537274,11.2444052917,331.879496203
115000,77137,32.4920628652,1,11.6526874073,11.2533383407,368.456238921
116000,77790,32.5784406112,1,11.6613454701,11.2617681672,406.044332555
117000,78465,32.6735263702,1,11.6699292138,11.2704079445,444.67066465
118000,79173,32.7817249838,1,11.6784399034,11.2793906106,402.124358874
119000,79866,32.8830513431,1,11.6868787721,11.2881055093,427.387412075
120000,80534,32.9735251393,1,11.6952470218,11.2964347345,491.080441476
121000,81200,33.0626901607,1,11.7035458246,11.3046705261,472.558991027
122000,81888,33.1602852029,1,11.7117763237,11.313107739,499.807963122
123000,82572,33.255700063,1,11.7199396344,11.321425919,531.010357714
124000,83228,33.339355077,1,11.7280368446,11.3293391087,542.379940632
125000,83885,33.4229923995,1,11.7360690163,11.3372020922,499.139259125
126000,84553,33.5105740612,1,11.7440371859,11.3451338357,536.783010163
127000,85242,33.6059787911,1,11.7519423654,11.3532495491,500.959080165
128000,85910,33.6926111132,1,11.7597855429,11.3610555156,476.944441209
129000,86564,33.7733374698,1,11.7675676833,11.3686393037,499.763944278
130000,87206,33.8490239824,1,11.7752897294,11.3760284149,509.372162569
131000,87846,33.9236080534,1,11.7829526022,11.3833405604,468.059825236
132000,88524,34.0124735763,1,11.7905572016,11.3910289807,428.322308548
133000,89185,34.0943780247,1,11.7981044072,11.398468143,364.313052195
134000,89889,34.1922475022,1,11.8055950789,11.4063308548,372.155881319
135000,90556,34.2755637976,1,11.8130300574,11.4137237229,325.748369144
136000,91221,34.3577232351,1,11.8204101647,11.4210404127,254.97450853
137000,91920,34.4522347218,1,11.8277362048,11.4286739125,235.372045919
138000,92573,34.5290784398,1,11.8350089641,11.4357528014,195.386795869
139000,93236,34.6092956957,1,11.8422292121,11.4428891922,179.888854574
140000,93900,34.6895121667,1,11.8493977016,11.4499856652,127.263506159
141000,94562,34.7686237967,1,11.8565151694,11.457010983,138.520756567
142000,95261,34.8609172934,1,11.8635823366,11.4643757719,105.223571504
143000,95878,34.9228621077,1,11.8705999092,11.4708318289,119.079805173
144000,96474,34.9769956788,1,11.8775685786,11.477028821,99.8599018626
145000,97142,35.056986644,1,11.8844890214,11.4839291045,56.0357029045
146000,97815,35.1384098799,1,11.8913619007,11.4908332185,66.4830805544
147000,98481,35.2169537998,1,11.8981878658,11.4976189152,82.4621125124
148000,99184,35.3083200721,1,11.9049675527,11.5047319899,112.160599142
149000,99792,35.3655556285,1,11.9117015849,11.5108432988,72.8010988928
150000,100467,35.4462718887,1,11.9183905731,11.5175845944,90.68627239
151000,101106,35.5139766764,1,11.9250351158,11.5239247504,162.640708311
152000,101838,35.6139535923,1,11.9316357998,11.5311385944,144.402216049
153000,102476,35.6806683441,1,11.9381932004,11.5373839038,107.424392016
154000,103122,35.7499144244,1,11.9447078814,11.5436680323,88.5663593019
155000,103770,35.8195869942,1,11.9511803959,11.5499321906,137.244307714
156000,104451,35.9003344993,1,11.9576112862,11.5564733409,191.415777824
157000,105153,35.9879078201,1,11.9640010843,11.5631717114,217.706224073
158000,105860,36.0767670921,1,11.970350312,11.5698727454,276.101430637
159000,106559,36.162483983,1,11.9766594812,11.5764541013,306.528954587
160000,107229,36.2380005641,1,11.9829290942,11.5827220134,288.312330642
161000,107898,36.3128666948,1,11.989159644,11.5889416154,232.180963905
162000,108614,36.4031775054,1,11.9953516142,11.5955555916,179.108905418
163000,109318,36.4890490645,1,12.0015054798,11.602016345,178.751223772
164000,109953,36.5515868931,1,12.0076217068,11.6078082807,233.69210513
165000,110633,36.6288174971,1,12.0137007529,11.6139736961,251.077677224
166000,111292,36.6987990451,1,12.0197430673,11.6199126569,304.138126515
167000,111938,36.7642454414,1,12.0257490914,11.6257004256,316.056956892
168000,112608,36.8373138501,1,12.0317192584,11.6316680401,348.969912743
169000,113246,36.8996663389,1,12.0376539939,11.6373177226,400.384814897
170000,113887,36.9627880847,1,12.043553716,11.6429620077,372.343927035
171000,114568,37.038630994,1,12.0494188355,11.6489238122,400.839119847
172000,115235,37.109656302,1,12.0552497558,11.6547288005,400.244925015
173000,115926,37.1881094178,1,12.0610468735,11.6607073355,383.317101106
174000,116612,37.2646370244,1,12.0668105782,11.6666074636,381.931931108
175000,117261,37.3290738514,1,12.0725412529,11.6721574985,425.793377121
176000,117917,37.3955109952,1,12.078239274,11.6777362661,434.824102368
177000,118584,37.4651889241,1,12.0839050116,11.6833768492,458.213923839
178000,119289,37.5465689118,1,12.0895388293,11.6893043993,498.525826813
179000,119961,37.617255401,1,12.0951410848,11.6949219689,571.023642243
180000,120674,37.7004859069,1,12.1007121299,11.7008479738,571.517278829
181000,121356,37.7737101794,1,12.1062523102,11.7064836537,593.043000127
182000,122047,37.8494430105,1,12.1117619661,11.7121614954,593.329588003
183000,122701,37.9134429936,1,12.1172414318,11.7175057806,590.084739677
184000,123372,37.9824624577,1,12.1226910366,11.7229594603,523.622001066
185000,124014,38.0423356271,1,12.1281111041,11.7281497414,470.455098814
186000,124655,38.1017189539,1,12.1335019527,11.7333052005,457.095176085
187000,125321,38.1685358012,1,12.1388638958,11.7386337246,447.303029277
188000,125967,38.2290495709,1,12.1441972418,11.7437752469,411.096095822
189000,126656,38.3023786053,1,12.149502294,11.749230029,335.600953515
190000,127367,38.3820589153,1,12.1547793511,11.7548279619,346.560240074
191000,128016,38.4427986646,1,12.160028707,11.7599105351,384.84282506
192000,128681,38.5081369501,1,12.165250651,11.7650917525,330.315001173
193000,129312,38.5631146577,1,12.1704454679,11.7699833679,328.390012028
194000,130007,38.636963078,1,12.175613438,11.7753435741,333.208643345
195000,130648,38.6945392765,1,12.1807548375,11.7802619628,371.827917188
196000,131284,38.750472363,1,12.1858699382,11.7851181945,309.715998941
197000,131952,38.8156626191,1,12.1909590077,11.7901934991,324.863048068
198000,132633,38.8844455757,1,12.1960223097,11.7953411945,290.33084576
199000,133296,38.9477268168,1,12.2010601037,11.8003274982,274.881792776
200000,133938,39.0046874809,1,12.2060726455,11.8051322853,299.866637024
201000,134564,39.0568413875,1,12.211060187,11.8097952013,284.8227519
202000,135240,39.1233287219,1,12.2160229764,11.8148062568,272.154367961
203000,135911,39.1881489989,1,12.220961258,11.8197555387,267.200299401
204000,136571,39.2495939096,1,12.2258752728,11.8245999049,242.668498162
205000,137250,39.316289819,1,12.2307652581,11.8295593594,279.978570609
206000,137924,39.3813325993,1,12.2356314478,11.8344580878,307.467071408
207000,138563,39.4361997017,1,12.2404740722,11.8390803748,324.863048068
208000,139235,39.5002800524,1,12.2452933587,11.8439184321,399.624824054
209000,139932,39.5712226041,1,12.2500895309,11.8489118693,430.780686661
210000,140634,39.6433238091,1,12.2548628097,11.8539160499,422.984633291
211000,141324,39.7117955035,1,12.2596134125,11.8588104056,471.610008376
212000,141991,39.7735905494,1,12.2643415537,11.8635189543,495.519928964
213000,142694,39.8452463971,1,12.2690474447,11.8684577563,527.370837267
214000,143322,39.8957719856,1,12.273731294,11.8728491261,529.482766481
215000,144009,39.9625490091,1,12.2783933071,11.8776310766,524.976189936
216000,144689,40.0271679124,1,12.2830336867,11.8823418904,544.830248793
217000,145348,40.0857873018,1,12.2876526325,11.886886146,574.905209578
218000,146022,40.1483601435,1,12.2922503418,11.8915125743,562.657977816
219000,146734,40.2211544742,1,12.2968270088,11.8963767028,498.966932772
220000,147398,40.2805751129,1,12.3013828253,11.9008916901,477.866090029
221000,148080,40.3447249672,1,12.3059179805,11.9055079472,497.533918442
222000,148749,40.4051404569,1,12.3104326609,11.9100156007,510.137236437
223000,149406,40.4621257082,1,12.3149270504,11.9144227115,541.294744109
224000,150029,40.5097708292,1,12.3194013308,11.9185838877,562.185022924
225000,150672,40.5626960769,1,12.3238556812,11.9228605677,528.393792545
226000,151327,40.6187069037,1,12.3282902783,11.9271983373,525.600608828
227000,151962,40.6692116568,1,12.3327052965,11.9313857686,579.120022102
228000,152653,40.7345385327,1,12.3371009079,11.9359226508,556.596802003
229000,153289,40.7850241999,1,12.3414772825,11.9400803076,592.800134953
230000,153936,40.8383071016,1,12.3458345879,11.9442922106,587.036625774
231000,154595,40.8946271579,1,12.3501729895,11.9485640731,611.310068623
232000,155304,40.9639809603,1,12.3544926506,11.9531397654,635.04330561
233000,155990,41.0270564308,1,12.3587937325,11.9575471816,658.328185634
234000,156676,41.0899391783,1,12.3630763943,11.9619352577,691.485357763
235000,157385,41.1586455225,1,12.3673407931,11.9664503118,677.997050141
236000,158023,41.2086129216,1,12.371587084,11.970495871,647.610994348
237000,158683,41.2641834629,1,12.3758154201,11.9746637804,611.794083005
238000,159369,41.3263469277,1,12.3800259527,11.9789775471,562.014234695
239000,160049,41.3867730034,1,12.3842188309,11.9832352973,602.332134291
240000,160699,41.4392871565,1,12.3883942023,11.9872883289,618.772979371
241000,161349,41.4916695783,1,12.3925522125,11.9913249998,595.318402202
242000,162015,41.5480242112,1,12.3966930051,11.9954442025,623.647336241
243000,162655,41.5975769216,1,12.4008167223,11.9993866723,642.675656922
244000,163328,41.6554307585,1,12.4049235043,12.0035157278,670.361096723
245000,164051,41.725841477,1,12.4090134895,12.0079326341,717.490069618
246000,164739,41.7871458529,1,12.4130868149,12.0121176823,782.304288624
247000,165438,41.8510543281,1,12.4171436156,12.0163517813,828.540886137
248000,166131,41.9132567864,1,12.4211840251,12.0205319127,866.147793393
249000,166823,41.9750248955,1,12.4252081754,12.0246886491,848.815645473
250000,167456,42.0218073384,1,12.4292161968,12.0284759092,801.341375445
251000,168104,42.0722438797,1,12.4332082181,12.0323381145,832.867336375
252000,168803,42.1352912306,1,12.4371843665,12.0364876335,824.199005095
253000,169472,42.1906840834,1,12.4411447677,12.0404430004,799.172071584
254000,170158,42.2501527415,1,12.445089546,12.0444826962,807.77472107
255000,170861,42.3136650086,1,12.4490188241,12.0486056394,724.720635831
256000,171513,42.3643928404,1,12.4529327235,12.0524143445,698.080224616
257000,172200,42.4236229132,1,12.4568313639,12.056411871,660.681466366
258000,172880,42.480968556,1,12.4607148639,12.0603529912,686.42261035
259000,173538,42.5327678174,1,12.4645833407,12.0641518746,680.532144722
260000,174246,42.5966645758,1,12.46843691,12.0682233728,628.792493594
261000,174920,42.6520834532,1,12.4722756863,12.0720840055,595.892607774
262000,175585,42.7051695663,1,12.4760997827,12.0758785351,633.242449619
263000,176229,42.7530293173,1,12.4799093112,12.0795395646,651.48752866
264000,176827,42.7896525102,1,12.4837043821,12.0829271325,664.680374315
265000,177468,42.8366063223,1,12.487485105,12.08654559,672.309452559
266000,178115,42.8849041349,1,12.4912515878,12.0901846881,663.330988271
267000,178761,42.9328544528,1,12.4950039374,12.0938049971,630.203141852
268000,179468,42.9953130517,1,12.4987422595,12.097752198,620.464342247
269000,180160,43.05400951,1,12.5024666586,12.1016006239,604.119193537
270000,180848,43.1115938897,1,12.506177238,12.1054121784,575.725629098
271000,181528,43.1671230997,1,12.5098740999,12.1091651908,584.219136968
272000,182225,43.2265425281,1,12.5135573453,12.1129974663,568.96397074
273000,182894,43.2791749189,1,12.5172270742,12.116662029,551.82968387
274000,183544,43.3271942981,1,12.5208833854,12.1202096997,604.585808633
275000,184211,43.3791115908,1,12.5245263766,12.1238371187,581.673447907
276000,184911,43.4386569899,1,12.5281561447,12.1276299072,621.153765182
277000,185581,43.4910111145,1,12.5317727852,12.1312467234,580.086200491
278000,186206,43.5327188488,1,12.5353763927,12.1346088667,567.538544947
279000,186905,43.5916106608,1,12.5389670608,12.1383557454,548.984517086
280000,187541,43.635687263,1,12.5425448822,12.1417527672,542.059037375
281000,188193,43.6833916218,1,12.5461099483,12.145223311,572.77220603
282000,188868,43.7363187644,1,12.5496623499,12.1488036373,604.334344548
283000,189532,43.7865767219,1,12.5532021766,12.1523131547,550.363516233
284000,190192,43.835797552,1,12.5567295171,12.1557893672,558.616147278
285000,190813,43.8759404155,1,12.5602444593,12.1590491698,540.769821643
286000,191508,43.9329915285,1,12.5637470898,12.1626848622,497.308757212
287000,192187,43.9862342213,1,12.5672374947,12.1662241354,463.952583784
288000,192848,44.0352381965,1,12.5707157591,12.1696575928,440.876399913
289000,193533,44.0896009046,1,12.5741819671,12.1732033195,434.22574774
290000,194187,44.1367842429,1,12.577636202,12.1765768913,436.467639121
291000,194832,44.1818264156,1,12.5810785462,12.1798929277,373.062997361
292000,195517,44.2358282205,1,12.5845090813,12.1834026111,316.461688045
293000,196220,44.2937620854,1,12.587927888,12.1869917577,311.081982763
294000,196904,44.3472678869,1,12.5913350463,12.1904715793,251.857102342
295000,197569,44.3963756072,1,12.5947306353,12.1938431694,282.708330263
296000,198218,44.4417875116,1,12.5981147333,12.1971227141,276.470613267
297000,198891,44.4924764922,1,12.6014874178,12.2005122149,311.743484294
298000,199529,44.5352380265,1,12.6048487655,12.2037148682,328.955924099
299000,200176,44.5799240387,1,12.6081988524,12.2069522586,349.284983931
300000,200839,44.6280769673,1,12.6115377536,12.210258871,396.186824617
301000,201495,44.6745741354,1,12.6148655437,12.2135198462,407.489877175
302000,202206,44.7331423752,1,12.6181822964,12.2170422587,405.42816873
303000,202906,44.789133054,1,12.6214880845,12.2204980966,449.719912835
304000,203584,44.8401403039,1,12.6247829804,12.2238339751,446.125542869
305000,204270,44.8927899227,1,12.6280670556,12.2271979271,448.793939353
306000,204928,44.9391765304,1,12.6313403809,12.2304139769,485.773609823
307000,205583,44.9848112761,1,12.6346030266,12.2336051243,487.672020932
308000,206230,45.0286072058,1,12.637855062,12.2367473298,499.379615123
309000,206883,45.0736262791,1,12.6410965559,12.2399086951,512.015624762
310000,207572,45.1263824827,1,12.6443275765,12.2432335464,534.692434957
311000,208229,45.1720743189,1,12.6475481912,12.2463937146,529.03686072
312000,208896,45.219838802,1,12.6507584668,12.2495917994,525.513082615
313000,209608,45.2772228623,1,12.6539584695,12.2529943986,574.13587242
314000,210318,45.3340342052,1,12.6571482649,12.25637595,592.422146784
315000,210998,45.3842538125,1,12.6603279178,12.2596039337,588.302643203
316000,211639,45.4259916466,1,12.6634974926,12.262637272,554.378931779
317000,212262,45.4637991144,1,12.6666570529,12.2655766397,580.792561936
318000,212945,45.514372354,1,12.6698066618,12.2687891954,551.089829338
319000,213587,45.5560887314,1,12.6729463818,12.2717995228,558.032257132
320000,214248,45.6017743183,1,12.6760762748,12.2748895015,499.231409268
321000,214912,45.6480057661,1,12.6791964021,12.277983921,515.379471846
322000,215575,45.6939317153,1,12.6823068245,12.2810641558,499.651878812
323000,216260,45.7444190283,1,12.6854076022,12.2842366665,521.359760626
324000,216909,45.7871962243,1,12.6884987948,12.2872331897,535.76860677
325000,217537,45.8254705594,1,12.6915804613,12.29012423,538.713281811
326000,218211,45.8733546194,1,12.6946526603,12.2932177636,569.086988078
327000,218832,45.9100196399,1,12.6977154499,12.2960595911,566.483892092
328000,219533,45.96338007,1,12.7007688874,12.2992578419,620.764045351
329000,220213,46.0122307918,1,12.7038130297,12.3023505388,620.622268373
330000,220870,46.0561820665,1,12.7068479334,12.3053295721,600.203298891
331000,221532,46.1010902824,1,12.7098736544,12.3083223276,556.722552085
332000,222233,46.1540107807,1,12.7128902479,12.31148166,489.538558236
333000,222903,46.2003866147,1,12.715897769,12.3144919782,500.279921644
334000,223576,46.2472899506,1,12.718896272,12.31750668,502.493781056
335000,224256,46.2955433078,1,12.7218858108,12.3205435354,514.781507049
336000,224919,46.3401938216,1,12.7248664389,12.3234956164,518.231608453
337000,225564,46.3810571955,1,12.7278382093,12.3263592114,554.69631331
338000,226241,46.4284165952,1,12.7308011745,12.3293560818,564.669815025
339000,226921,46.4762939731,1,12.7337553864,12.3323572183,576.392227567
340000,227551,46.5138524345,1,12.7367008966,12.3351296681,602.876438418
341000,228219,46.5591054229,1,12.7396377563,12.3380609732,579.396237475
342000,228902,46.6073246747,1,12.742566016,12.3410492433,638.313402648
343000,229590,46.6564606251,1,12.7454857261,12.3440503885,658.388942799
344000,230269,46.7036683586,1,12.7483969364,12.3470034697,581.996563564
345000,230925,46.7461249823,1,12.751299696,12.3498482615,648.919101275
346000,231657,46.8038598217,1,12.754194054,12.3530131084,754.0
347000,232316,46.8467386437,1,12.7570800589,12.3558537928,701.475587601
348000,232986,46.8917530958,1,12.7599577588,12.3587336449,684.105255059
349000,233638,46.9330653304,1,12.7628272012,12.3615281879,734.294218961
350000,234334,46.9831272206,1,12.7656884335,12.3645027271,721.442998441
351000,235036,47.0342843833,1,12.7685415024,12.3674939729,734.653659897
352000,235705,47.0787408391,1,12.7713864546,12.3703363021,682.105563678
353000,236344,47.1171326195,1,12.7742233359,12.3730436498,657.273154784
354000,237047,47.1681982939,1,12.7770521921,12.3760137127,655.029770316
355000,237700,47.2092249187,1,12.7798730685,12.3787646533,608.397896117
356000,238376,47.2547401435,1,12.7826860098,12.381604538,564.984955552
357000,239054,47.3005635256,1,12.7854910608,12.3844447468,588.129237498
358000,239662,47.3324735034,1,12.7882882654,12.3869848764,597.478033069
359000,240319,47.3740060273,1,12.7910776675,12.3897224864,530.0
360000,240996,47.419401285,1,12.7938593104,12.3925356148,490.065301771
361000,241652,47.4605853456,1,12.7966332373,12.3952539537,478.0
362000,242311,47.502286355,1,12.7993994908,12.397977304,466.107283788
363000,243011,47.5519371438,1,12.8021581132,12.4008619888,422.871138765
364000,243687,47.5967981453,1,12.8049091466,12.4036398939,401.920390127
365000,244355,47.6400149843,1,12.8076526326,12.4063773649,362.926989903
366000,245016,47.6817911948,1,12.8103886124,12.4090787935,349.19335618
367000,245726,47.7330127299,1,12.813117127,12.411972373,336.267750461
368000,246393,47.7757892582,1,12.8158382172,12.4146831011,323.109888428
369000,247053,47.8171343674,1,12.818551923,12.4173581675,282.41812973
370000,247694,47.8547373172,1,12.8212582846,12.4199493923,271.646829542
371000,248340,47.8932467061,1,12.8239573416,12.422554054,244.049175373
372000,249007,47.9357376818,1,12.8266491333,12.4252362875,262.068693285
373000,249708,47.984686906,1,12.8293336986,12.4280475142,284.34486104
374000,250361,48.0243304722,1,12.8320110764,12.4306591553,236.008474424
375000,251035,48.0679300694,1,12.834681305,12.4333476506,218.33002542
376000,251693,48.1083924032,1,12.8373444224,12.4359653699,249.070271209
377000,252394,48.1569913204,1,12.8400004664,12.4387466376,191.269443456
378000,253072,48.2011130274,1,12.8426494746,12.4414293122,159.110024826
379000,253737,48.2426824216,1,12.8452914841,12.4440535765,111.085552616
380000,254434,48.2902536577,1,12.8479265317,12.4467967493,148.189068423
381000,255110,48.333753624,1,12.8505546541,12.4494501037,131.209755735
382000,255786,48.3771753759,1,12.8531758876,12.4520964364,101.074230148
383000,256455,48.41919765,1,12.8557902682,12.4547084896,56.1426753905
384000,257152,48.4664242683,1,12.8583978316,12.4574226287,45.6946386352
385000,257797,48.5037763326,1,12.8609986133,12.4599277325,24.4131112315
386000,258355,48.5247312474,1,12.8635926484,12.4620898871,24.3310501212
387000,258878,48.5391236476,1,12.866179972,12.4641121872,12.1655250606
388000,259171,48.5104879945,2,12.8687606186,12.4652433545,8.48528137424
389000,259343,48.459412678,2,12.8713346226,12.4659067889,49.3963561409
390000,259657,48.4350711667,2,12.8739020181,12.4671168083,73.7834669828
391000,260037,48.4231736701,2,12.876462839,12.4685792076,106.920531237
392000,260640,48.452842513,2,12.8790171188,12.4708954238,111.803398875
393000,261312,48.4952857642,2,12.8815648909,12.4734703747,77.2528316633
394000,261967,48.5345052302,2,12.8841061883,12.4759738206,69.9714227381
395000,262593,48.5682977172,2,12.8866410439,12.478360584,103.479466562
396000,263287,48.6146011485,2,12.8891694902,12.4809999709,177.459854615
397000,263969,48.6586055867,2,12.8916915597,12.483586951,163.975607942
398000,264673,48.7065794273,2,12.8942072843,12.4862503807,215.406592285
399000,265329,48.7456424701,2,12.8967166959,12.4887258444,192.416215533
400000,266018,48.7906955951,2,12.8992198261,12.4913192546,221.097263665
401000,266698,48.8340183817,2,12.9017167063,12.4938722111,157.70859203
402000,267383,48.8781786384,2,12.9042073676,12.4964373665,133.296661624
